"Plate File","Setup Time","Position","Plate Type","Field 1","Field 2","Field 3","Field 4","Hour","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","E01","E02","E03","E04","E05","E06","E07","E08","E09","E10","E11","E12","F01","F02","F03","F04","F05","F06","F07","F08","F09","F10","F11","F12","G01","G02","G03","G04","G05","G06","G07","G08","G09","G10","G11","G12","H01","H02","H03","H04","H05","H06","H07","H08","H09","H10","H11","H12"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",0.0000,"25.1379","11.0647","17.7307","11.0000","11.3151","11.0000","11.0000","11.0000","11.9233","14.5737","17.0430","42.4172","13.5259","12.3371","11.0000","11.0000","32.6983","11.0000","11.0000","11.0000","32.0290","11.0000","11.2623","23.0221","11.4735","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","22.3670","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","32.4365","11.0000","11.0000","11.0000","19.4271","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","25.9623","18.0731","11.0000","14.2607","11.0000","11.0000","11.0000","11.0000","11.0000","32.2563","11.0000","11.0000","11.0000","15.3138","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.9180","15.4991","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","101.8397","11.0000","11.0000","11.0000"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",0.2500,"24.6516","17.8983","26.1317","11.0000","11.0000","12.3478","14.1457","11.0000","13.9535","18.5477","16.1485","40.2042","15.6450","11.0000","11.0000","11.0000","42.7155","11.0000","11.0000","11.0000","36.1871","11.0000","11.2981","13.6819","12.3611","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.1722","11.0000","11.0000","11.8534","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.0179","33.0855","11.0000","11.0000","11.0000","24.6719","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","25.8145","16.3770","11.0000","16.3864","11.0000","11.0000","11.0000","11.0000","11.0000","27.3976","11.0000","11.0000","12.0622","12.0728","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","14.9378","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","104.1657","11.0000","13.6382","11.9629"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",0.5000,"27.7922","14.0694","17.2973","11.0000","14.5346","14.0369","11.0000","11.0000","11.6982","14.9306","16.1369","40.7326","13.0274","14.3513","11.1925","11.0000","42.3415","11.0000","11.0000","11.0000","39.2988","11.0000","14.0695","15.3445","12.3861","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.2387","15.1998","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.5829","33.1808","11.0000","11.0000","11.0000","24.8487","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","25.7719","16.1627","11.0000","16.2755","11.0000","11.0000","11.0000","11.0000","11.0000","30.4094","11.0000","11.0000","12.1863","16.5498","12.6448","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","14.4920","12.2863","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","110.9244","11.0000","16.6134","15.1733"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",0.7500,"26.1619","11.0000","24.0171","11.0000","13.3771","11.0000","11.0000","11.0000","12.8352","14.4569","11.0000","40.4492","16.7694","11.0000","12.9870","11.0000","42.2670","11.0000","11.0000","11.0000","44.3889","11.0000","12.0559","14.7666","11.1267","11.0000","11.0000","11.0000","13.5610","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.6663","13.7502","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","34.0634","11.0000","11.0000","11.0000","23.9464","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","25.6420","13.6899","11.0000","18.0128","11.0000","11.0000","11.0000","11.0000","11.0000","33.7257","11.0000","11.0000","11.0000","13.4747","11.3504","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","113.2237","11.0000","14.2450","15.5980"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",1.0000,"28.5794","11.0000","23.8088","13.3639","12.8371","11.0000","11.8530","11.0000","11.0000","19.4231","17.0998","34.8965","16.1464","11.0000","11.0000","11.0000","41.0410","11.0000","11.0000","11.0000","46.4004","11.0000","12.7738","15.3216","11.0000","11.0000","11.0000","11.0000","11.4993","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.7569","17.5560","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","35.0358","11.0000","11.0000","11.0000","27.0552","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","24.6257","17.8434","11.0000","17.8847","11.0000","11.0000","11.0000","11.0000","11.0000","39.2405","11.0000","11.0000","11.0000","12.5580","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.6681","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","114.6695","11.0000","12.1205","13.9544"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",1.2500,"27.4107","13.9476","20.0758","11.0000","11.2532","11.0000","14.8865","11.0000","11.0000","19.1468","14.8930","37.5646","15.9589","11.0000","11.0000","11.0000","47.9728","15.3539","11.0000","11.0000","50.3966","12.9967","13.8539","17.4749","11.6035","11.0000","11.0000","11.0000","16.7571","11.0000","11.0000","11.0000","12.4714","11.0000","11.0000","11.0000","14.4403","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","38.3513","11.0000","11.0000","11.0000","28.0715","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","29.4714","17.4744","11.0000","19.5327","11.0000","11.0000","11.0000","11.0000","11.0000","37.8354","11.0000","11.0000","11.0000","15.9099","13.0399","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.1374","11.0000","12.5579","11.2164","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","114.5059","11.0000","12.0517","14.5983"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",1.5000,"27.2553","11.6802","26.3865","11.0000","11.0000","11.0000","15.7030","11.0000","11.0000","15.2403","12.7968","34.9015","16.3020","11.0000","11.0000","11.0000","46.9769","11.1271","11.0000","11.0000","52.0626","11.0000","21.1362","15.1955","11.0000","11.0000","11.0000","11.0000","16.6949","11.0000","11.0000","11.0000","11.7677","11.0000","11.0000","14.4008","13.2935","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","38.2902","11.0000","11.0000","11.0000","30.5285","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","28.8072","18.4918","11.0000","19.4094","11.0000","11.0000","11.0000","11.3801","11.0000","42.2342","11.0000","11.0000","11.0000","15.4220","11.4462","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","12.9141","11.0000","12.8695","11.1236","11.0000","11.0000","14.7297","11.0000","11.0000","11.0000","11.0000","115.1478","11.0000","12.7848","16.6456"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",1.7500,"26.0121","14.2715","22.1577","11.0000","11.0000","13.1339","17.3686","11.0000","11.0000","15.7745","14.0944","39.2084","18.7346","11.2969","11.0000","11.0000","47.1325","13.6378","11.0000","11.0000","51.7360","11.6219","14.9364","17.4089","11.0000","11.0000","11.0000","11.0000","16.1036","11.0000","11.0000","11.0000","14.3905","11.0000","11.0000","11.9245","18.3902","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","42.8131","11.0000","11.0000","11.0000","32.7941","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","29.2816","16.5187","11.0000","17.3148","11.0000","31.2213","11.0000","11.0000","11.0000","41.4430","11.0000","11.0000","12.5666","16.4589","11.5100","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.2650","12.0252","11.4674","11.0000","11.0000","11.0000","12.5412","11.0000","11.0000","11.0000","11.0000","116.3032","11.0000","13.9003","13.6987"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",2.0000,"28.9804","15.4422","24.6940","11.0000","13.4695","14.9071","11.3272","11.4945","12.4215","36.1499","17.3940","38.7481","18.5898","13.1637","11.0000","11.0000","44.6441","13.8994","11.0000","11.0000","56.2998","11.0000","16.4205","18.4884","11.4420","11.0000","11.0000","11.0000","14.1567","11.0000","11.0000","11.0000","16.4230","11.0000","16.0732","11.2947","22.9593","11.0000","11.0000","13.0160","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","39.2027","11.0000","11.0000","11.0000","29.2758","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","30.0521","19.2021","11.0000","18.0222","11.0000","14.4408","11.0000","13.1125","11.0000","35.8424","11.0000","11.0000","11.0000","14.7464","14.7473","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.4055","12.3450","11.5915","11.3385","11.0000","11.0000","11.5862","11.0000","11.0000","11.0000","11.0000","116.1037","11.0000","15.2126","14.9326"
"C:\Users\cfg364\Sommerlab Dropbox\Casper van der Luijt\Casper\Data\BioLog\OmniLog\CL2\DATA_2024\07\_NRRL 3488_Aspergillus oryzae__2_30_CL2_769_7#24#2024_A_ 8B_6.OKA","7/24/2024 10:32:48 PM"," 8-B","PM02A","","NRRL 3488","Aspergillus oryzae","",2.2500,"22.5259","11.4220","28.8245","11.0000","11.2856","15.4880","11.0329","11.0000","11.0000","39.6554","14.7023","59.6276","15.4368","11.4260","11.0000","11.0000","44.0741","14.2127","11.0000","11.0000","61.1425","11.0000","18.5981","16.1145","11.0000","11.0000","11.0000","11.0000","12.4418","11.0000","11.0000","11.0000","13.5887","11.0000","11.0000","14.2606","27.4760","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","40.5270","11.0000","11.0000","11.0000","35.2333","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","31.4139","20.1875","11.0000","16.6263","11.0000","11.0000","11.0000","12.9275","11.0000","38.1473","11.0000","11.0000","11.0000","18.9100","15.3995","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","13.4361","11.0000","13.9529","15.0327","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","11.0000","114.3758","11.0000","14.3904","17.4314"
